Time(HH:MM:SS),Time(ms),Level,Message,Logger Name,Thread ID
2025-02-10 22:15:59,457,INFO,Program Started,root,8363511616
2025-02-10 22:16:01,107,DEBUG,matplotlib data path: /opt/homebrew/Caskroom/miniforge/base/envs/moscow/lib/python3.11/site-packages/matplotlib/mpl-data,matplotlib,8363511616
2025-02-10 22:16:01,110,DEBUG,CONFIGDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-10 22:16:01,111,DEBUG,interactive is False,matplotlib,8363511616
2025-02-10 22:16:01,111,DEBUG,platform is darwin,matplotlib,8363511616
2025-02-10 22:16:01,165,DEBUG,CACHEDIR=/Users/kadenstillwagon/.matplotlib,matplotlib,8363511616
2025-02-10 22:16:01,166,DEBUG,Using fontManager instance from /Users/kadenstillwagon/.matplotlib/fontlist-v330.json,matplotlib.font_manager,8363511616
2025-02-10 22:16:01,398,DEBUG,Setting JobRuntime:name=UNKNOWN_NAME,hydra.core.utils,8363511616
2025-02-10 22:16:01,398,DEBUG,Setting JobRuntime:name=app,hydra.core.utils,8363511616
2025-02-10 22:16:04,286,INFO,PatchConfig initialized successfully.,root,8363511616
2025-02-10 22:16:04,442,INFO,Initializing SAM2 CellSegmentor...,root,8363511616
2025-02-10 22:16:04,790,INFO,Loaded checkpoint sucessfully,root,8363511616
2025-02-10 22:16:05,048,DEBUG,STREAM b'IHDR' 16 13,PIL.PngImagePlugin,8363511616
2025-02-10 22:16:05,049,DEBUG,STREAM b'sRGB' 41 1,PIL.PngImagePlugin,8363511616
2025-02-10 22:16:05,049,DEBUG,STREAM b'pHYs' 54 9,PIL.PngImagePlugin,8363511616
2025-02-10 22:16:05,049,DEBUG,STREAM b'IDAT' 75 21949,PIL.PngImagePlugin,8363511616
2025-02-10 22:16:05,992,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_10-22_16/,root,8363511616
2025-02-10 22:16:05,992,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_10-22_16/,root,8363511616
2025-02-10 22:16:06,000,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-10 22:16:06,000,DEBUG,Adding config GUI for Calibration,root,8363511616
2025-02-10 22:16:06,001,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-10 22:16:06,001,WARNING,Use method 'params' via param namespace ,param.CalibrationConfig,8363511616
2025-02-10 22:16:06,005,DEBUG,Config GUI added,root,8363511616
2025-02-10 22:16:06,005,DEBUG,Config GUI added,root,8363511616
2025-02-10 22:16:06,005,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-10 22:16:06,005,DEBUG,Adding config GUI for Patch,root,8363511616
2025-02-10 22:16:06,006,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-10 22:16:06,006,WARNING,Use method 'params' via param namespace ,param.PatchConfig,8363511616
2025-02-10 22:16:06,011,DEBUG,Config GUI added,root,8363511616
2025-02-10 22:16:06,011,DEBUG,Config GUI added,root,8363511616
2025-02-10 22:16:06,011,DEBUG,Added config GUI.,root,8363511616
2025-02-10 22:16:06,011,DEBUG,Added config GUI.,root,8363511616
2025-02-10 22:16:06,012,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-10 22:16:06,012,DEBUG,Added 'Auto Patching' tab.,root,8363511616
2025-02-10 22:16:06,012,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_10-22_16/,root,8363511616
2025-02-10 22:16:06,012,INFO,FileLogger initialized. Folder path set to: experiments/Data/rig_recorder_data/2025_02_10-22_16/,root,8363511616
2025-02-10 22:16:06,016,DEBUG,Pressure set to: 45,holypipette.devices.pressurecontroller.BasePressureController.FakePressureController,8363511616
